tbnId,OccurrenceUUID,最後修改時間,自訂調查紀錄編號,建議物種,物種UUID,物種學名,物種中文名,類群當地原生性,敏感資料座標精確度,緯度,經度,行政區,觀測日期,觀測方式,鑑定狀態,類群,對外釋出授權,姓名標示,敏感資料標示,所屬資料集,資料集網址,界,綱,科
5708178,80181cf2-03b1-433c-ad19-c7648c2d414c,2019-02-16T06:05:27Z,tw:org:tbn:ra:occurrence:640054,"Paracercion calamorum dyeri 葦笛細蟌",9f879755-2385-48c5-b5cc-38e476c87123;dc713467-7362-4f82-9b73-5efb5b934fca,"Paracercion calamorum dyeri;Paracercion calamorum",葦笛細蟌;葦笛細蟌,野⽣,,23.83,120.8,南投縣集集鎮,2017-08-16,Occurrence,已鑑定,蜻蛉類;蜻蛉類,,,,特有生物研究保育中心生態教育園區生物多樣性觀測紀錄,https://www.tbn.org.tw/dataset/8188021,Animalia;Animalia,Insecta;Insecta,Coenagrionidae;Coenagrionidae
5708179,33eb289e-ba06-4f45-9c01-3a686a1ac2a3,2019-02-16T06:05:27Z,tw:org:tbn:ra:occurrence:640055,"Pseudothemis zonata 黃紉蜻蜓",cfca8a7e-51b2-41a4-b071-6a59374ffa15,"Pseudothemis zonata",黃紉蜻蜓,野⽣,,23.83,120.8,南投縣集集鎮,2017-08-16,Occurrence,已鑑定,蜻蛉類,,,,特有生物研究保育中心生態教育園區生物多樣性觀測紀錄,https://www.tbn.org.tw/dataset/8188021,Animalia,Insecta,Libellulidae
5708180,0df11eba-b4e7-4380-8081-c6e85f73ad81,2019-02-16T06:05:27Z,tw:org:tbn:ra:occurrence:640056,"Chremistica ochracea 薄翅蟬",8f264123-a711-4b06-93aa-536ef775eee7,"Chremistica ochracea",薄翅蟬,野⽣,,23.83,120.8,南投縣集集鎮,2017-08-16,Occurrence,已鑑定,其他昆蟲,,,,特有生物研究保育中心生態教育園區生物多樣性觀測紀錄,https://www.tbn.org.tw/dataset/8188021,Animalia,Insecta,Cicadidae
5708181,970d262f-f704-4f16-8a69-177fb8c49eaf,2019-02-16T06:05:27Z,tw:org:tbn:ra:occurrence:640057,"Cupha erymanthis 黃襟蛺蝶;柞蛺蝶;臺灣黃蛺蝶;臺灣黃斑蝶;臺灣黃斑蛺蝶",b93dadb7-4217-48a2-b680-64a16b048c85,"Cupha erymanthis",黃襟蛺蝶,野⽣,,23.83,120.8,南投縣集集鎮,2017-08-16,Occurrence,已鑑定,蝶類,,,,特有生物研究保育中心生態教育園區生物多樣性觀測紀錄,https://www.tbn.org.tw/dataset/8188021,Animalia,Insecta,Nymphalidae
5708182,c6f0a0ce-824f-4386-be41-5b52b0fe32f3,2019-02-16T06:05:27Z,tw:org:tbn:ra:occurrence:640058,"Phrynarachne ceylonica 錫蘭瘤蟹蛛",4bca5fa6-7cc5-404b-9d22-053a647b8557,"Phrynarachne ceylonica",錫蘭瘤蟹蛛,野⽣,,23.83,120.8,南投縣集集鎮,2017-08-16,Occurrence,已鑑定,蜘蛛類,,,,特有生物研究保育中心生態教育園區生物多樣性觀測紀錄,https://www.tbn.org.tw/dataset/8188021,Animalia,Arachnida,Thomisidae
5708183,0597a3ff-0788-43e7-973b-163879483fbd,2019-02-16T06:05:27Z,tw:org:tbn:ra:occurrence:640059,"Ceriagrion auranticum ryukyuanum 紅腹細蟌",31c38595-79d4-4382-a256-6bce09bf9dea;5fbcfae6-ea81-4573-8180-3c898697364b,"Ceriagrion auranticum ryukyuanum;Ceriagrion auranticum",紅腹細蟌(ryukyuanum亞種);紅腹細蟌,野⽣,,23.83,120.8,南投縣集集鎮,2017-08-17,Occurrence,已鑑定,蜻蛉類;蜻蛉類,,,,特有生物研究保育中心生態教育園區生物多樣性觀測紀錄,https://www.tbn.org.tw/dataset/8188021,Animalia;Animalia,Insecta;Insecta,Coenagrionidae;Coenagrionidae
5708184,485baf3c-0c07-4666-9126-57611ed17406,2019-02-16T06:05:27Z,tw:org:tbn:ra:occurrence:640060,"Copera marginipes 脛蹼琵蟌",1e67c223-1876-43fc-adc5-f5773cdc847a,"Copera marginipes",脛蹼琵蟌,野⽣,,23.83,120.8,南投縣集集鎮,2017-08-17,Occurrence,已鑑定,蜻蛉類,,,,特有生物研究保育中心生態教育園區生物多樣性觀測紀錄,https://www.tbn.org.tw/dataset/8188021,Animalia,Insecta,Platycnemididae
5708185,c84163c9-eff9-47e5-8b30-e6673f05166b,2019-02-16T06:05:27Z,tw:org:tbn:ra:occurrence:640061,"Ictinogomphus rapax 粗鉤春蜓",e5c6da69-37c8-431e-8d45-6affff161084,"Ictinogomphus rapax",粗鉤春蜓,野⽣,,23.83,120.8,南投縣集集鎮,2017-08-17,Occurrence,已鑑定,蜻蛉類,,,,特有生物研究保育中心生態教育園區生物多樣性觀測紀錄,https://www.tbn.org.tw/dataset/8188021,Animalia,Insecta,Gomphidae
5708186,915f7364-f7cb-4836-81f0-766da5f31951,2019-02-16T06:05:27Z,tw:org:tbn:ra:occurrence:640062,"Pseudothemis zonata 黃紉蜻蜓",cfca8a7e-51b2-41a4-b071-6a59374ffa15,"Pseudothemis zonata",黃紉蜻蜓,野⽣,,23.83,120.8,南投縣集集鎮,2017-08-17,Occurrence,已鑑定,蜻蛉類,,,,特有生物研究保育中心生態教育園區生物多樣性觀測紀錄,https://www.tbn.org.tw/dataset/8188021,Animalia,Insecta,Libellulidae
5708187,66a8ceae-4339-4e74-ac53-04b0890dd375,2019-02-16T06:05:27Z,tw:org:tbn:ra:occurrence:640063,"Chremistica ochracea 薄翅蟬",8f264123-a711-4b06-93aa-536ef775eee7,"Chremistica ochracea",薄翅蟬,野⽣,,23.83,120.8,南投縣集集鎮,2017-08-17,Occurrence,已鑑定,其他昆蟲,,,,特有生物研究保育中心生態教育園區生物多樣性觀測紀錄,https://www.tbn.org.tw/dataset/8188021,Animalia,Insecta,Cicadidae
5708188,50694a56-43b6-4dc5-8e2f-a356f4bd6782,2019-02-16T06:05:27Z,tw:org:tbn:ra:occurrence:640064,"Cupha erymanthis 黃襟蛺蝶;柞蛺蝶;臺灣黃蛺蝶;臺灣黃斑蝶;臺灣黃斑蛺蝶",b93dadb7-4217-48a2-b680-64a16b048c85,"Cupha erymanthis",黃襟蛺蝶,野⽣,,23.83,120.8,南投縣集集鎮,2017-08-17,Occurrence,已鑑定,蝶類,,,,特有生物研究保育中心生態教育園區生物多樣性觀測紀錄,https://www.tbn.org.tw/dataset/8188021,Animalia,Insecta,Nymphalidae
5708189,f6d5ba90-406e-45d0-a74a-4a3cbf428258,2019-02-16T06:05:27Z,tw:org:tbn:ra:occurrence:640065,"Phrynarachne ceylonica 錫蘭瘤蟹蛛",4bca5fa6-7cc5-404b-9d22-053a647b8557,"Phrynarachne ceylonica",錫蘭瘤蟹蛛,野⽣,,23.83,120.8,南投縣集集鎮,2017-08-17,Occurrence,已鑑定,蜘蛛類,,,,特有生物研究保育中心生態教育園區生物多樣性觀測紀錄,https://www.tbn.org.tw/dataset/8188021,Animalia,Arachnida,Thomisidae
5708190,93604037-6f48-4aea-9050-c7c85ffd9c49,2019-02-16T06:05:27Z,tw:org:tbn:ra:occurrence:640066,"Ceriagrion auranticum ryukyuanum 紅腹細蟌",31c38595-79d4-4382-a256-6bce09bf9dea;5fbcfae6-ea81-4573-8180-3c898697364b,"Ceriagrion auranticum ryukyuanum;Ceriagrion auranticum",紅腹細蟌(ryukyuanum亞種);紅腹細蟌,野⽣,,23.83,120.8,南投縣集集鎮,2017-08-21,Occurrence,已鑑定,蜻蛉類;蜻蛉類,,,,特有生物研究保育中心生態教育園區生物多樣性觀測紀錄,https://www.tbn.org.tw/dataset/8188021,Animalia;Animalia,Insecta;Insecta,Coenagrionidae;Coenagrionidae
5708191,b623a91e-7c4d-48d1-874f-9c294898b481,2019-02-16T06:05:27Z,tw:org:tbn:ra:occurrence:640067,"Copera ciliata 環紋琵蟌",09d65873-e37e-4e45-98bc-2f9a617ffc12,"Copera ciliata",環紋琵蟌,野⽣,,23.83,120.8,南投縣集集鎮,2017-08-21,Occurrence,已鑑定,蜻蛉類,,,,特有生物研究保育中心生態教育園區生物多樣性觀測紀錄,https://www.tbn.org.tw/dataset/8188021,Animalia,Insecta,Platycnemididae
5708192,dbd794b7-dca4-44fa-b2b9-cf94a9c47ebb,2019-02-16T06:05:27Z,tw:org:tbn:ra:occurrence:640068,"Copera marginipes 脛蹼琵蟌",1e67c223-1876-43fc-adc5-f5773cdc847a,"Copera marginipes",脛蹼琵蟌,野⽣,,23.83,120.8,南投縣集集鎮,2017-08-21,Occurrence,已鑑定,蜻蛉類,,,,特有生物研究保育中心生態教育園區生物多樣性觀測紀錄,https://www.tbn.org.tw/dataset/8188021,Animalia,Insecta,Platycnemididae
5708193,f54df57e-8380-4687-aadd-f7b3f4d1c848,2019-02-16T06:05:27Z,tw:org:tbn:ra:occurrence:640069,"Ictinogomphus rapax 粗鉤春蜓",e5c6da69-37c8-431e-8d45-6affff161084,"Ictinogomphus rapax",粗鉤春蜓,野⽣,,23.83,120.8,南投縣集集鎮,2017-08-21,Occurrence,已鑑定,蜻蛉類,,,,特有生物研究保育中心生態教育園區生物多樣性觀測紀錄,https://www.tbn.org.tw/dataset/8188021,Animalia,Insecta,Gomphidae
5708194,f0e647f3-e448-4ff1-a194-c844fbcc0777,2019-02-16T06:05:27Z,tw:org:tbn:ra:occurrence:640070,"Orthetrum pruinosum neglectum 霜白蜻蜓中印亞種",d78768be-9da1-4a87-858b-5906e03b19b5;d505ac66-f898-4dca-af0e-d31747e9b216;67449ef9-01f6-46d8-84aa-753183d327ef,"Orthetrum pruinosum;Orthetrum pruinosum neglectum;Orthetrum pruinosum clelia",霜白蜻蜓;霜白蜻蜓(中印亞種);霜白蜻蜓(西里亞種),野⽣,,23.83,120.8,南投縣集集鎮,2017-08-21,Occurrence,已鑑定,蜻蛉類;蜻蛉類;蜻蛉類,,,,特有生物研究保育中心生態教育園區生物多樣性觀測紀錄,https://www.tbn.org.tw/dataset/8188021,Animalia;Animalia;Animalia,Insecta;Insecta;Insecta,Libellulidae;Libellulidae;Libellulidae
5708195,fb7be2e6-fe52-449c-a363-7d13ce358f28,2019-02-16T06:05:27Z,tw:org:tbn:ra:occurrence:640071,"Paracercion calamorum dyeri 葦笛細蟌",9f879755-2385-48c5-b5cc-38e476c87123;dc713467-7362-4f82-9b73-5efb5b934fca,"Paracercion calamorum dyeri;Paracercion calamorum",葦笛細蟌;葦笛細蟌,野⽣,,23.83,120.8,南投縣集集鎮,2017-08-21,Occurrence,已鑑定,蜻蛉類;蜻蛉類,,,,特有生物研究保育中心生態教育園區生物多樣性觀測紀錄,https://www.tbn.org.tw/dataset/8188021,Animalia;Animalia,Insecta;Insecta,Coenagrionidae;Coenagrionidae
5708196,b062b9dc-b58d-4ce6-a0f0-466aff6866e7,2019-02-16T06:05:27Z,tw:org:tbn:ra:occurrence:640072,"Pseudothemis zonata 黃紉蜻蜓",cfca8a7e-51b2-41a4-b071-6a59374ffa15,"Pseudothemis zonata",黃紉蜻蜓,野⽣,,23.83,120.8,南投縣集集鎮,2017-08-21,Occurrence,已鑑定,蜻蛉類,,,,特有生物研究保育中心生態教育園區生物多樣性觀測紀錄,https://www.tbn.org.tw/dataset/8188021,Animalia,Insecta,Libellulidae
5708197,bceee6dc-94f0-41c1-92fc-a70bc635834c,2019-02-16T06:05:27Z,tw:org:tbn:ra:occurrence:640073,"Rhyothemis variegata arria 彩裳蜻蜓",bf761e8c-35ff-4d4d-bdd6-aaef71e247d4;a06f4017-6cbb-4319-aa58-f60940a07863,"Rhyothemis variegata arria;Rhyothemis variegata",彩裳蜻蜓(arria亞種);彩裳蜻蜓,野⽣,,23.83,120.8,南投縣集集鎮,2017-08-21,Occurrence,已鑑定,蜻蛉類;蜻蛉類,,,,特有生物研究保育中心生態教育園區生物多樣性觀測紀錄,https://www.tbn.org.tw/dataset/8188021,Animalia;Animalia,Insecta;Insecta,Libellulidae;Libellulidae
5708198,d9326ed6-05c8-4b2b-a616-706b3fd97be1,2019-02-16T06:05:27Z,tw:org:tbn:ra:occurrence:640074,"Chremistica ochracea 薄翅蟬",8f264123-a711-4b06-93aa-536ef775eee7,"Chremistica ochracea",薄翅蟬,野⽣,,23.83,120.8,南投縣集集鎮,2017-08-21,Occurrence,已鑑定,其他昆蟲,,,,特有生物研究保育中心生態教育園區生物多樣性觀測紀錄,https://www.tbn.org.tw/dataset/8188021,Animalia,Insecta,Cicadidae
5708199,6f54297c-e647-40aa-87da-a448d0327760,2019-02-16T06:05:27Z,tw:org:tbn:ra:occurrence:640075,"Cupha erymanthis 黃襟蛺蝶;柞蛺蝶;臺灣黃蛺蝶;臺灣黃斑蝶;臺灣黃斑蛺蝶",b93dadb7-4217-48a2-b680-64a16b048c85,"Cupha erymanthis",黃襟蛺蝶,野⽣,,23.83,120.8,南投縣集集鎮,2017-08-21,Occurrence,已鑑定,蝶類,,,,特有生物研究保育中心生態教育園區生物多樣性觀測紀錄,https://www.tbn.org.tw/dataset/8188021,Animalia,Insecta,Nymphalidae
5708200,96f0ade6-354f-48ef-90bd-38a770a9fe8e,2019-02-16T06:05:27Z,tw:org:tbn:ra:occurrence:640076,"Phrynarachne ceylonica 錫蘭瘤蟹蛛",4bca5fa6-7cc5-404b-9d22-053a647b8557,"Phrynarachne ceylonica",錫蘭瘤蟹蛛,野⽣,,23.83,120.8,南投縣集集鎮,2017-08-21,Occurrence,已鑑定,蜘蛛類,,,,特有生物研究保育中心生態教育園區生物多樣性觀測紀錄,https://www.tbn.org.tw/dataset/8188021,Animalia,Arachnida,Thomisidae
5708201,7a3d73ed-8c12-4a92-8d4d-7bd02dd16327,2019-02-16T06:05:27Z,tw:org:tbn:ra:occurrence:640077,"Achatina fulica 非洲大蝸牛",b17d3ca2-aa9f-4342-a092-dd2e1965c3a9,"Achatina fulica",非洲大蝸牛,野⽣,,23.83,120.8,南投縣集集鎮,2017-08-21,Occurrence,已鑑定,蝸牛類,,,,特有生物研究保育中心生態教育園區生物多樣性觀測紀錄,https://www.tbn.org.tw/dataset/8188021,Animalia,Gastropoda,Achatinidae
5708202,5d9d8fa0-da1c-41ab-996c-3d2a9cf762c7,2019-02-16T06:05:27Z,tw:org:tbn:ra:occurrence:640078,"Euproctis taiwana 臺灣黃毒蛾",4d218faa-8d8f-4389-8d9d-7ad58ac9d8f2,"Euproctis taiwana",臺灣黃毒蛾,野⽣,,23.83,120.8,南投縣集集鎮,2017-07-12,Occurrence,已鑑定,蛾類,,,,特有生物研究保育中心生態教育園區生物多樣性觀測紀錄,https://www.tbn.org.tw/dataset/8188021,Animalia,Insecta,Erebidae
5708203,1a3e5a75-04a5-4938-8f50-76cd781f8580,2019-02-16T06:05:27Z,tw:org:tbn:ra:occurrence:640079,"Ceriagrion auranticum ryukyuanum 紅腹細蟌",31c38595-79d4-4382-a256-6bce09bf9dea;5fbcfae6-ea81-4573-8180-3c898697364b,"Ceriagrion auranticum ryukyuanum;Ceriagrion auranticum",紅腹細蟌(ryukyuanum亞種);紅腹細蟌,野⽣,,23.83,120.8,南投縣集集鎮,2017-08-22,Occurrence,已鑑定,蜻蛉類;蜻蛉類,,,,特有生物研究保育中心生態教育園區生物多樣性觀測紀錄,https://www.tbn.org.tw/dataset/8188021,Animalia;Animalia,Insecta;Insecta,Coenagrionidae;Coenagrionidae
5708204,9d84793f-b8e2-490f-ac49-ad245c0f7877,2019-02-16T06:05:27Z,tw:org:tbn:ra:occurrence:640080,"Copera ciliata 環紋琵蟌",09d65873-e37e-4e45-98bc-2f9a617ffc12,"Copera ciliata",環紋琵蟌,野⽣,,23.83,120.8,南投縣集集鎮,2017-08-22,Occurrence,已鑑定,蜻蛉類,,,,特有生物研究保育中心生態教育園區生物多樣性觀測紀錄,https://www.tbn.org.tw/dataset/8188021,Animalia,Insecta,Platycnemididae
5708205,99714560-71aa-4111-869d-c2b8821670d6,2019-02-16T06:05:27Z,tw:org:tbn:ra:occurrence:640081,"Copera marginipes 脛蹼琵蟌",1e67c223-1876-43fc-adc5-f5773cdc847a,"Copera marginipes",脛蹼琵蟌,野⽣,,23.83,120.8,南投縣集集鎮,2017-08-22,Occurrence,已鑑定,蜻蛉類,,,,特有生物研究保育中心生態教育園區生物多樣性觀測紀錄,https://www.tbn.org.tw/dataset/8188021,Animalia,Insecta,Platycnemididae
5708206,17494e76-1e8d-43ba-b113-cea6fb889ab1,2019-02-16T06:05:27Z,tw:org:tbn:ra:occurrence:640082,"Pseudothemis zonata 黃紉蜻蜓",cfca8a7e-51b2-41a4-b071-6a59374ffa15,"Pseudothemis zonata",黃紉蜻蜓,野⽣,,23.83,120.8,南投縣集集鎮,2017-08-22,Occurrence,已鑑定,蜻蛉類,,,,特有生物研究保育中心生態教育園區生物多樣性觀測紀錄,https://www.tbn.org.tw/dataset/8188021,Animalia,Insecta,Libellulidae
5708207,76606c27-1f05-49b5-960d-d4045423cf08,2019-02-16T06:05:27Z,tw:org:tbn:ra:occurrence:640083,"Chremistica ochracea 薄翅蟬",8f264123-a711-4b06-93aa-536ef775eee7,"Chremistica ochracea",薄翅蟬,野⽣,,23.83,120.8,南投縣集集鎮,2017-08-22,Occurrence,已鑑定,其他昆蟲,,,,特有生物研究保育中心生態教育園區生物多樣性觀測紀錄,https://www.tbn.org.tw/dataset/8188021,Animalia,Insecta,Cicadidae
5708208,b5a21785-17cf-4eec-8341-2936270bc3af,2019-02-16T06:05:27Z,tw:org:tbn:ra:occurrence:640084,"Cupha erymanthis 黃襟蛺蝶;柞蛺蝶;臺灣黃蛺蝶;臺灣黃斑蝶;臺灣黃斑蛺蝶",b93dadb7-4217-48a2-b680-64a16b048c85,"Cupha erymanthis",黃襟蛺蝶,野⽣,,23.83,120.8,南投縣集集鎮,2017-08-22,Occurrence,已鑑定,蝶類,,,,特有生物研究保育中心生態教育園區生物多樣性觀測紀錄,https://www.tbn.org.tw/dataset/8188021,Animalia,Insecta,Nymphalidae
5708209,4089d7c9-b3a7-4ca4-bd07-f89007e9b05b,2019-02-16T06:05:27Z,tw:org:tbn:ra:occurrence:640085,"Sphenomorphus indicus 印度蜓蜥;銅蜓蜥;蝘蜓",09fff617-7cfd-4978-96bf-e87fcd262751,"Sphenomorphus indicus",印度蜓蜥,野⽣,,23.83,120.8,南投縣集集鎮,2017-08-22,Occurrence,已鑑定,爬蟲類,,,,特有生物研究保育中心生態教育園區生物多樣性觀測紀錄,https://www.tbn.org.tw/dataset/8188021,Animalia,Reptilia,Scincidae
5708210,8df773de-bf12-4640-8fd4-4dfd6fe69c87,2019-02-16T06:05:27Z,tw:org:tbn:ra:occurrence:640086,"Phrynarachne ceylonica 錫蘭瘤蟹蛛",4bca5fa6-7cc5-404b-9d22-053a647b8557,"Phrynarachne ceylonica",錫蘭瘤蟹蛛,野⽣,,23.83,120.8,南投縣集集鎮,2017-08-22,Occurrence,已鑑定,蜘蛛類,,,,特有生物研究保育中心生態教育園區生物多樣性觀測紀錄,https://www.tbn.org.tw/dataset/8188021,Animalia,Arachnida,Thomisidae
5708211,4f992eea-e91f-4e7c-8798-6df4977190ea,2019-02-16T06:05:27Z,tw:org:tbn:ra:occurrence:640087,"Callosciurus erythraeus thaiwanensis 赤腹松鼠",ebffab32-e2f6-49a1-93eb-a35ea6dd5f39;17369a4d-5103-432d-9d17-3242fc0096c9,"Callosciurus erythraeus thaiwanensis;Callosciurus erythraeus",赤腹松鼠;赤腹松鼠,野⽣,,23.83,120.8,南投縣集集鎮,2017-08-22,Occurrence,已鑑定,哺乳類;哺乳類,,,,特有生物研究保育中心生態教育園區生物多樣性觀測紀錄,https://www.tbn.org.tw/dataset/8188021,Animalia;Animalia,Mammalia;Mammalia,Sciuridae;Sciuridae
5708212,cdc05076-0be5-45fc-8d28-6bfbce82e326,2019-02-16T06:05:27Z,tw:org:tbn:ra:occurrence:640088,"Copera ciliata 環紋琵蟌",09d65873-e37e-4e45-98bc-2f9a617ffc12,"Copera ciliata",環紋琵蟌,野⽣,,23.83,120.8,南投縣集集鎮,2017-08-24,Occurrence,已鑑定,蜻蛉類,,,,特有生物研究保育中心生態教育園區生物多樣性觀測紀錄,https://www.tbn.org.tw/dataset/8188021,Animalia,Insecta,Platycnemididae
5708213,cf2d6e12-6691-4532-af78-30b238e9a443,2019-02-16T06:05:27Z,tw:org:tbn:ra:occurrence:640089,"Copera marginipes 脛蹼琵蟌",1e67c223-1876-43fc-adc5-f5773cdc847a,"Copera marginipes",脛蹼琵蟌,野⽣,,23.83,120.8,南投縣集集鎮,2017-08-24,Occurrence,已鑑定,蜻蛉類,,,,特有生物研究保育中心生態教育園區生物多樣性觀測紀錄,https://www.tbn.org.tw/dataset/8188021,Animalia,Insecta,Platycnemididae
5708214,626ae4d9-6774-40ab-a290-2468443402b9,2019-02-16T06:05:27Z,tw:org:tbn:ra:occurrence:640090,"Ictinogomphus rapax 粗鉤春蜓",e5c6da69-37c8-431e-8d45-6affff161084,"Ictinogomphus rapax",粗鉤春蜓,野⽣,,23.83,120.8,南投縣集集鎮,2017-08-24,Occurrence,已鑑定,蜻蛉類,,,,特有生物研究保育中心生態教育園區生物多樣性觀測紀錄,https://www.tbn.org.tw/dataset/8188021,Animalia,Insecta,Gomphidae
5708215,397036ae-0d42-4a17-82e7-36c76a3449ad,2019-02-16T06:05:27Z,tw:org:tbn:ra:occurrence:640091,"Neurothemis ramburii 善變蜻蜓",184e130f-babe-4d9f-8698-ae23d46056dd,"Neurothemis taiwanensis",善變蜻蜓,野⽣,,23.83,120.8,南投縣集集鎮,2017-08-24,Occurrence,已鑑定,蜻蛉類,,,,特有生物研究保育中心生態教育園區生物多樣性觀測紀錄,https://www.tbn.org.tw/dataset/8188021,Animalia,Insecta,Libellulidae
5708216,b4aea6c1-6bbe-4175-8734-85ae7073827d,2019-02-16T06:05:27Z,tw:org:tbn:ra:occurrence:640092,"Orthetrum pruinosum neglectum 霜白蜻蜓中印亞種",d78768be-9da1-4a87-858b-5906e03b19b5;d505ac66-f898-4dca-af0e-d31747e9b216;67449ef9-01f6-46d8-84aa-753183d327ef,"Orthetrum pruinosum;Orthetrum pruinosum neglectum;Orthetrum pruinosum clelia",霜白蜻蜓;霜白蜻蜓(中印亞種);霜白蜻蜓(西里亞種),野⽣,,23.83,120.8,南投縣集集鎮,2017-08-24,Occurrence,已鑑定,蜻蛉類;蜻蛉類;蜻蛉類,,,,特有生物研究保育中心生態教育園區生物多樣性觀測紀錄,https://www.tbn.org.tw/dataset/8188021,Animalia;Animalia;Animalia,Insecta;Insecta;Insecta,Libellulidae;Libellulidae;Libellulidae
5708217,10e3ac89-f417-4ed9-830f-855202aba44c,2019-02-16T06:05:27Z,tw:org:tbn:ra:occurrence:640093,"Paracercion calamorum dyeri 葦笛細蟌",9f879755-2385-48c5-b5cc-38e476c87123;dc713467-7362-4f82-9b73-5efb5b934fca,"Paracercion calamorum dyeri;Paracercion calamorum",葦笛細蟌;葦笛細蟌,野⽣,,23.83,120.8,南投縣集集鎮,2017-08-24,Occurrence,已鑑定,蜻蛉類;蜻蛉類,,,,特有生物研究保育中心生態教育園區生物多樣性觀測紀錄,https://www.tbn.org.tw/dataset/8188021,Animalia;Animalia,Insecta;Insecta,Coenagrionidae;Coenagrionidae
5708218,db123db0-2b38-4180-9f73-14ba6db19c13,2019-02-16T06:05:27Z,tw:org:tbn:ra:occurrence:640094,"Pseudothemis zonata 黃紉蜻蜓",cfca8a7e-51b2-41a4-b071-6a59374ffa15,"Pseudothemis zonata",黃紉蜻蜓,野⽣,,23.83,120.8,南投縣集集鎮,2017-08-24,Occurrence,已鑑定,蜻蛉類,,,,特有生物研究保育中心生態教育園區生物多樣性觀測紀錄,https://www.tbn.org.tw/dataset/8188021,Animalia,Insecta,Libellulidae
5708219,c8f4d9b9-f280-4f88-8801-5f26bcd99dc4,2019-02-16T06:05:27Z,tw:org:tbn:ra:occurrence:640095,"Chremistica ochracea 薄翅蟬",8f264123-a711-4b06-93aa-536ef775eee7,"Chremistica ochracea",薄翅蟬,野⽣,,23.83,120.8,南投縣集集鎮,2017-08-24,Occurrence,已鑑定,其他昆蟲,,,,特有生物研究保育中心生態教育園區生物多樣性觀測紀錄,https://www.tbn.org.tw/dataset/8188021,Animalia,Insecta,Cicadidae
5708220,14b87859-ed0d-4074-8d2f-057cd6be286e,2019-02-16T06:05:27Z,tw:org:tbn:ra:occurrence:640096,"Cupha erymanthis 黃襟蛺蝶;柞蛺蝶;臺灣黃蛺蝶;臺灣黃斑蝶;臺灣黃斑蛺蝶",b93dadb7-4217-48a2-b680-64a16b048c85,"Cupha erymanthis",黃襟蛺蝶,野⽣,,23.83,120.8,南投縣集集鎮,2017-08-24,Occurrence,已鑑定,蝶類,,,,特有生物研究保育中心生態教育園區生物多樣性觀測紀錄,https://www.tbn.org.tw/dataset/8188021,Animalia,Insecta,Nymphalidae
5708221,dd59ac02-7504-49e2-98e8-df768d3e54f7,2019-02-16T06:05:27Z,tw:org:tbn:ra:occurrence:640097,"Graphium agamemnon 翠斑青鳳蝶;統帥青鳳蝶;綠斑鳳蝶;小紋青帶鳳蝶;短尾青鳳蝶;綠斑青鳳蝶",cd9d281e-cb60-466c-a54e-7a56c945a75f,"Graphium agamemnon",翠斑青鳳蝶,野⽣,,23.83,120.8,南投縣集集鎮,2017-08-24,Occurrence,已鑑定,蝶類,,,,特有生物研究保育中心生態教育園區生物多樣性觀測紀錄,https://www.tbn.org.tw/dataset/8188021,Animalia,Insecta,Papilionidae
5708222,f7f3ed8f-5633-45ca-b035-006cef334068,2019-02-16T06:05:27Z,tw:org:tbn:ra:occurrence:640098,"Metaemene atrigutta",f1d7f056-8bf5-4eef-8552-0e077629b017,"Metaemene atrigutta",姬胡麻斑裳蛾,野⽣,,23.83,120.8,南投縣集集鎮,2017-08-24,Occurrence,已鑑定,蛾類,,,,特有生物研究保育中心生態教育園區生物多樣性觀測紀錄,https://www.tbn.org.tw/dataset/8188021,Animalia,Insecta,Erebidae
5708223,22d52bcf-9816-43ae-823d-87584beb986a,2019-02-16T06:05:27Z,tw:org:tbn:ra:occurrence:640099,"Milionia zonea pryeri 橙帶藍尺蛾;黃帶枝尺蛾",ce3b6e2c-9d1a-4398-806c-89049e6511d4;2b71ba26-9a1f-4cda-ba31-1117cb485b71,"Milionia zonea pryeri;Milionia zonea",橙帶藍尺蛾;橙帶藍尺蛾,野⽣,,23.83,120.8,南投縣集集鎮,2017-08-24,Occurrence,已鑑定,蛾類;蛾類,,,,特有生物研究保育中心生態教育園區生物多樣性觀測紀錄,https://www.tbn.org.tw/dataset/8188021,Animalia;Animalia,Insecta;Insecta,Geometridae;Geometridae
5708224,6c862fcc-e45f-4882-9632-bc0c8b9ebc0e,2019-02-16T06:05:27Z,tw:org:tbn:ra:occurrence:640100,"Phrynarachne ceylonica 錫蘭瘤蟹蛛",4bca5fa6-7cc5-404b-9d22-053a647b8557,"Phrynarachne ceylonica",錫蘭瘤蟹蛛,野⽣,,23.83,120.8,南投縣集集鎮,2017-08-24,Occurrence,已鑑定,蜘蛛類,,,,特有生物研究保育中心生態教育園區生物多樣性觀測紀錄,https://www.tbn.org.tw/dataset/8188021,Animalia,Arachnida,Thomisidae
5708225,dd66f066-d347-4438-9829-211ae3b858a8,2019-02-16T06:05:27Z,tw:org:tbn:ra:occurrence:640101,"Achatina fulica 非洲大蝸牛",b17d3ca2-aa9f-4342-a092-dd2e1965c3a9,"Achatina fulica",非洲大蝸牛,野⽣,,23.83,120.8,南投縣集集鎮,2017-08-24,Occurrence,已鑑定,蝸牛類,,,,特有生物研究保育中心生態教育園區生物多樣性觀測紀錄,https://www.tbn.org.tw/dataset/8188021,Animalia,Gastropoda,Achatinidae
